,date,tweet
1445,2022-04-04 16:34:50+00:00,@tribunjogja Jogjakarta Berhenti Nyaman...Kasus klitih tiap tahun selalu memakan korban jiwa. Jannn hessss
1446,2022-04-04 16:34:25+00:00,"@detikcom Klitih ni penjahat aslinya, pelakunya remaja. Udah dari zaman kapan ada, tapi ga pernah dtangani serius, korban selalu ada dari luka sampe tewas, tapi ya gtu polisi, oemerintah setempat diem aja. Keknya butuh masyarakat yg turun, sweeping bakar"
1447,2022-04-04 16:34:19+00:00,@UGM_FESS punya orang dalem klitih
1448,2022-04-04 16:33:55+00:00,"Oh..

Atas Bawah  
#RamadanEkstra
Yesus
#StopAsianHate 
#KeanuTaaruf
Klitih Binatang
Rachel  Elsa  Lemonilo 
Greenpeace https://t.co/F6nPhXmu60"
1449,2022-04-04 16:33:50+00:00,@btswibu klitih ajgggg ahhahahahaha w ngakak
1450,2022-04-04 16:33:48+00:00,"Kalau bolak-balik denial meremehkan klitih ""hanya"" kenakalan remaja dan bukannya kriminalitas menuju teror, ya bakal bolak-balik kejadian nanti.

Makanya dicoba saja dulu, orang tuanya disuruh nyapu jalan atau apalah sekian hari, si anak di sisinya pakek tulisan ""Saya Klitih""."
1451,2022-04-04 16:33:47+00:00,hah aneh bgt klitih makhluk tergajelas https://t.co/FHboGhcqQ6
1452,2022-04-04 16:33:38+00:00,darurat klitih bgt si ada yg bawa sabit? tapi positif thinking dia habis dari sawah ✨
1453,2022-04-04 16:33:23+00:00,@anggaimaginer @Upil_Jaran2 Kata ndoro klitih itu cuma isu kok 🤭 https://t.co/z9KPp4bKIv
1454,2022-04-04 16:31:48+00:00,@pyupawpaw @Kdramaescapp @AREAJULID Pelaku klitih hukumannya potong jempol tanganya kalau korbannya maksimal 3 orang. lebih dari 3 orang korbannya potong leher
1455,2022-04-04 16:31:35+00:00,@jogjamnfs Klitih nder. Wis turuo wae ndak le saur kawanen
1456,2022-04-04 16:31:19+00:00,Kita gausah liburan ke jogja seremmm @yeeegituuuuuu banyak klitih https://t.co/3j1WK3Xzq6
1457,2022-04-04 16:31:15+00:00,"ini indikasi kebangkitan PKI yg dipaparkan oleh HRS

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/BRyNUqF4OE"
1458,2022-04-04 16:31:10+00:00,Mo beli makan sahur di luar jd ngeri :)) kmren deket rumah ada klitih huhu
1459,2022-04-04 16:30:55+00:00,"@DandyPurwanto_ @Re_exen @Cocholangg @AREAJULID baru tau, kirain klitih itu anak anak kampung yg kurang mampu gt, pake motor pretelan, knalpot korekan, ga ada hiburan makanya pd main klitih"
1460,2022-04-04 16:30:43+00:00,"@lalanscan Bukan, klitih itu orang iseng biasanya abg pelakunya kalo di jogja"
1461,2022-04-04 16:29:54+00:00,@detikcom Kejahatan klitih apaan sih? Saksi mata bilang dihantem pake gir sama pemotor lain.. itu artinya klitih?
1462,2022-04-04 16:29:18+00:00,"@AREAJULID Dulu pernah ada klitih ketangkep, dan trnyata si pelaku ini status nya masih dlm status ""wajib lapor"" atas kasus klitih sebelumnya yg jg sudah ngilangin nyawa orang."
1463,2022-04-04 16:29:06+00:00,"Wah TT klitih

Belom pernah ke jogja
Tambahe moh ke jogja

Serem manusia jaman jigeum"
1464,2022-04-04 16:28:43+00:00,"Klitih trending now, setuju banget Klitih harus dibasmi, meresahkan dan dapat berpotensi mengurangi wisatawan yang akan berkunjung ke lokasi sekitar."
1465,2022-04-04 16:28:33+00:00,@pyupawpaw @Kdramaescapp @AREAJULID Yang melindungi pelaku atas dinas terkait semoga anak/ saudaranya tidak jadi korban klitih
1466,2022-04-04 16:28:32+00:00,"PKI bangkit, Ummat Islam siap jihad!

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/Kc7ZSLp1u8"
1467,2022-04-04 16:28:19+00:00,"Lagi trending saat ini ""Klitih""

kata ""klitih"" dalam kosa kata Bahasa Jawa, secara umum bisa diartikan sebagai sebuah aktivitas seseorang atau sekelompok orang keluar rumah.

Biasanya, kegiatan 'klitih' dalam hal mencari udara segar itu dilakukan pada waktu malam hari."
1468,2022-04-04 16:28:17+00:00,@pyupawpaw Yaudah misal ada klitih yg ke tangkap lagi. Kita kumpulun anak2 dibawa umur buat gebukin si klitih itu biar mati. Biar sama2 di bawah umur impas jadinya 🙄
1469,2022-04-04 16:28:11+00:00,@Harian_Jogja pak kapolda diy...mohon diusut tuntas.klitih terulang lagi....kasihan rakyat
1470,2022-04-04 16:27:33+00:00,@cuttershiff jalan kabupaten deket kos aku juga rawan klitih cut :((
1471,2022-04-04 16:27:23+00:00,@Muhammad1ilham @txtdrcicik @Upil_Jaran2 Lho kemarin ndoro kan udah bilang kalo klitih itu cuma isu by design
1472,2022-04-04 16:27:15+00:00,"@AREAJULID Klitih dh berapa angkatan. Tp belum ada tindakan serius dai Pemda Jogja. Gilaa sih, buat ngurusin kejahatan remaja aja gak bisa"
1473,2022-04-04 16:27:13+00:00,klitih ni gua pernah liat langsung dah sama temen gua pas jalan pulang dari tempat pkl jam setengah 2 pagi. krna gua bingung lapornya jdi cuma bilang ke bapak bapak yg lagi nongkrong di deket situ. abis itu gua sm temen lari pulang kwkwkw https://t.co/PlwG15NJSj
1474,2022-04-04 16:26:52+00:00,"@AREAJULID Klitih bukan katagori kenakalan bocah lagi, itu sudah termasuk kejahatan terencana, buat bapak bapak polisi yg terhormat semoga cepat bertindak sebelum ada korban nyawa yg sia sia, tembak mati aja pak pelakunya atau bagi warga yg resah silahkan hukum mati aja"
1475,2022-04-04 16:26:46+00:00,"Jane klitih ki nyapo se, menganggu ketentraman"
1476,2022-04-04 16:26:27+00:00,"Ayo dong serius basmi klitih. Polisi jogja jangan cuma rajin razia atau cegatan aja. Yg d incar stnk ama sim. Tolong dong, plisss. Jogja jangan sampai berhenti berhati nyaman!"
1477,2022-04-04 16:25:57+00:00,Ini klitih makin makin ya
1478,2022-04-04 16:25:26+00:00,"Yg jadi masalah,kalau dulu gang sekolah,akhirnya malah merembet ke yang bahkan cuma anak tongkrongan bikin grup grup kecil,sempet ada namanya raden kyan santang,a.k.a rks,mereka bukan gang sekolah tp sempet bikin kisruh,darisini kita jadi tahu perekrutan musti ngelakuin 'klitih'"
1479,2022-04-04 16:25:19+00:00,"@fh_atmaja Aku pernah meh ke klitih ning lor galeria mall dalan searah, untung gamane ceblok, nek nggak yo lumayan disabet seko mburi."
1480,2022-04-04 16:24:55+00:00,Kasus klitih di jogja gaada abisnya. Heran sama aparat keamanan ngapain ya?☺
1481,2022-04-04 16:24:46+00:00,Masih aman dari klitih https://t.co/TyuVtrdTVp
1482,2022-04-04 16:24:41+00:00,"@kumparan Kmn tuh orang2 yg katanya paling toleran, ada orang ngaji dijalan malah dibilang mengganggu, berisik, Indonesia bukan milik kelompokmu. Tapi saat klitih beraksi mereka diam😤"
1483,2022-04-04 16:24:40+00:00,"Pemicu klitih.. "" MBLEYERR MBLEYERR"
1484,2022-04-04 16:24:40+00:00,@Neenaarshvn Kapolda-Kapolres-Gubernurnya emang ga perhatiin klitih. Cuma isu belaka di mereka.
1485,2022-04-04 16:24:39+00:00,"@Kdramaescapp @AREAJULID Ditangkap..
trs ntar ortu nya pd datang, bayar uang jaminan supaya anak2 nya bebas.,lalu dibebasin dah.
Tinggal bikin pernyataan ""pelaku masih dibawah umur, kami kembalikan ke keluarga"". Selesai. Gitu aja terus.,makanya sudah hampir 8 thn klitih ga kelar2."
1486,2022-04-04 16:23:47+00:00,"#TigaPriodeNdasmu

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/8zPhhnSbEA"
1487,2022-04-04 16:23:39+00:00,"@shitlicious Jogya udah ga aman dok, banyak klitih. 

Malang - Wonosobo sih lebih asik"
1488,2022-04-04 16:23:36+00:00,@Harian_Jogja viralkan ben ndang diusut nek ono kejadian meregang nyawa lg heboh pdhl klitih merajalela..
1489,2022-04-04 16:23:12+00:00,@AREAJULID @floydfufu ini hukumnya gimana si gedeg lamalama mau keluar malem pun jd g tenang:( sebenernya klitih itu nyari apa 😭
1490,2022-04-04 16:23:10+00:00,"Kenapa Klitih gak kelar2 yaakk..? kurang CCTV atau gimana sik?

Iya sik Jogja luas, tapi masa gak ada solusi keamanannya... https://t.co/RJwXloAVfp"
1491,2022-04-04 16:23:07+00:00,"cina ditemenin,ya nusuk dri blakanhg die

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/vtWTietc34"
1492,2022-04-04 16:23:01+00:00,"ngurusi siskaeee cepet, ngurusi klitih diampet2, opo kudu ono pengadilan jalanan ben teror klitih iso mampet?
cobo nek korbane dudu anake wong penting, paling ra bakal ono komen seko ngarso dalem &amp; klitih dianggep hal yg sudah genting.
ngapuro namung komen saking rakyat jelata 🙏🏿"
1493,2022-04-04 16:22:30+00:00,"Klitih ki cen asuog, nek kecekel sabeti selang sak modare wae!"
1494,2022-04-04 16:22:17+00:00,"@as_ndari di depok dan bogor juga ada bocah dibacok smp mati, tp ga viral. soalnya ga diembel2i ""KLITIH"" kyk di jogja. disebut kriminal aja"
1495,2022-04-04 16:22:04+00:00,"@AREAJULID Sayangnya klitih di jogja tuh udah kayak di pelihara aja sama jogja, gak pernah di tindaklanjuti dengan tuntas, ujung2nya dilepas karna pelaku dibawah umur, dan hanya di bilang kenakalan remaja"
1496,2022-04-04 16:21:15+00:00,"Miris😢😢 Siswa SMA Muhammadiyah tewas usai kena Klitih. 
Kepala Sekolah mengaku syok dengan kejadian ini. 

Semoga semua pihak bersama mencegah agar kejadian Klitih hingga menewaskan siswa tidak kembali terjadi"
1497,2022-04-04 16:21:00+00:00,"Klitih wis koyo asu, hesjan."
1498,2022-04-04 16:20:53+00:00,@BintangJayaR @humas_jogja Mantap aku setuju hukum penggal kepala pelaku klitih
1499,2022-04-04 16:20:52+00:00,Klitih kyknya psikopat soalnya nyerangnya tuh bukan demi duit.. lebih ke puasan batin aja kali
1500,2022-04-04 16:20:43+00:00,@NopalSiNopal @pengelanaweb3 @kharisud1n @hans_wiranda @AREAJULID Gini deh bang... Lu pernah gak bang emosi sama orang sampe rasanya mau pukul tuh orang? Apalagi yang membahayakan masyarakat sekitar... Kalo sekedar maling sih ok aja masih bisa damai karena dia butuh hidup... tapi ini klitih... Dia bacok bacokin orang tanpa tujuan yang jelas.
1501,2022-04-04 16:19:46+00:00,"Cara kerja klitih Ki piye Jane? Ono SOP opo ora? Opo asa babati uwong opo Ono target? 
Nek asal babat kebacot koe Lee.."
1502,2022-04-04 16:19:37+00:00,Astaghfirullah klitih serem bgt :) mau keluar jadi takut
1503,2022-04-04 16:19:36+00:00,"dan permasalahan klitih mulai merembet ke daerah lain, kemaren deket rumah sempet ada kejadian serupa, ntah klitih atau tawuran antar geng motor, yang pasti udah meresahkan. 

polkis kalo onlyfans aja cepet, masalah kek gini lamban diatasi https://t.co/b6KNhPcOOW"
1504,2022-04-04 16:19:10+00:00,"@cinnamondayly Klo tmennya temenku kena begal dijakarta habis kelar syuting, korban cwe akhirnya meninggal. Begal klitih harusnya sih dbasmi g ush peduli pelaku msih dbwah umur.. Negara memelihara nocil kek gtu juga g ada gunanya"
1505,2022-04-04 16:18:56+00:00,"@xybctss @Fadeltafarel_ @Upil_Jaran2 @maungapainlooo hoo cok gur kono kui wah dadi wedi le jalan-jalan pas subuh cok jancok,klitih asu"
1506,2022-04-04 16:18:41+00:00,@kumparan Sesuatu di jogja nya aditya sofian mungkin klitih kali ya. Parah nih jogja
1507,2022-04-04 16:18:19+00:00,"@Upil_Jaran2 Pelaku klitih mau gak mau kalau ketangkap harus di hukum, bukan malah di lepaskan karena alasan masih pelajar. 
Trus polisi patroli di jam jam rawan klitih, memyamar dengan pengamanan yg mumpuni
Tangkap, introgasi, tangkap temen temen temen yg lain."
1508,2022-04-04 16:17:59+00:00,@kelincibulaan keknya kl klitih melukai orang ajasi kl begal kan ngerampok + melukai
1509,2022-04-04 16:17:54+00:00,-11fess otw jogja di pagi hari itu aman klitih atau sama aja rawannya? -cewe yg mau healing tp takud
1510,2022-04-04 16:17:12+00:00,"@JogjaUpdate Tobato ngger, sesuk bakal ngerti perasaane wong tuwo kelangan anak yen kowe sesuk wis dadi wong tuwo nemoni anakmu genti di klitih. Gusti mboten sare."
1511,2022-04-04 16:16:29+00:00,"@AREAJULID Yg punya senpi2 kumpul lah, hunting klitih, qt uji timah panas ama bacokan sajam lebih cepat dan efektif mana kalo melukai manusia.. 🤭"
1512,2022-04-04 16:15:43+00:00,@tirta_cipeng Patroli pihak berwajib dan warga sekitar kurang intens. Peran para orangtua juga wajib diikutsertakan dalam pemberantasan klitih ini. Biar nggak ada korban lagi. Kasihan.
1513,2022-04-04 16:15:43+00:00,"mulai terang2an sudara, siap2  😁 OPM aja dianggap sodara,apalagi PKI 🤣 tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/mrPLCZcuLM"
1514,2022-04-04 16:15:29+00:00,Gk prnh berubah ya kasus klitih di jogja
1515,2022-04-04 16:15:25+00:00,"Tolong tnn iki jajaran kepolisian Jogja tolong sat set sat set ya nek masalah klitih kyo ngene ki,mergone nyowo gk iso diganti kro opo²,mboh pelakune iseh dibwh umur po ora yo dihukum jg ojo mung dibina tok,ojo ngasi warga sek turun tangan ngrusi klitih!!!"
1516,2022-04-04 16:14:37+00:00,@for531717 Klitih merajalela 😌
1517,2022-04-04 16:14:21+00:00,@kamarullah_nur @Kdramaescapp @AREAJULID Pelaku klitih: https://t.co/W6R5wnZQeU
1518,2022-04-04 16:14:03+00:00,"Ya ALLAH, sudah banyak kurban akibat klitih, kelompok remaja yg melakukan tindak kriminal di jogya,  saatnya aparat pengayom, POLISI bertindak tegas bakmi pelaku pembuat resah warga DIY https://t.co/0Pfq56OuYH"
1519,2022-04-04 16:13:26+00:00,Mosok Brantas Klitih Ra iso pak ? @PoldaJogja @polresleman https://t.co/cOfRjr8cii
1520,2022-04-04 16:13:22+00:00,@tahuubulatttt @jogjamnfs Takut klitih 😑
1521,2022-04-04 16:13:20+00:00,klitih tu apaan
1522,2022-04-04 16:13:03+00:00,@bangpoltak Yang di bacok ini manusia bro punya keluarga lah kalau keluarganya diam² menuntut balas sampai 1000 kali  apa mampu pelaku klitih ini meredam tolong di jawab
1523,2022-04-04 16:12:48+00:00,@AREAJULID Klitih itu apa?
1524,2022-04-04 16:12:32+00:00,"@AREAJULID Tolong infonya, klitih ini korbannya ga cuma anak smp/sma ya? Cowo cewe umur berapa aja di bungkus sama mereka gt ya?"
1525,2022-04-04 16:11:47+00:00,"Jadilah Pemimpin Kelas Dunia yg suka Puasa &amp; jangan Klitih agar WE LOVE YOU &amp; Olivia Rodrigo &amp; Ed Sheeran suka kamu kyk #OurProudBTS  krn tiap Sahur #MainDiRumahAjaSekarang 
juga ada yg #SiPalingMarvel dibagian akhir, coba tonton sampe abis link ini: https://t.co/AdVY1dGxF4"
1526,2022-04-04 16:11:45+00:00,Pengen jadi anime biar selamat dari klitih 🙏
1527,2022-04-04 16:11:39+00:00,@jogjamnfs akeh klitih mase
1528,2022-04-04 16:11:33+00:00,"Suzuya Mall Banda Aceh terbakar dari siang hari dan hingga malam masih dilalap si jago merah. Semoga tak ada jatuh korban🙏🏼

---
#KeanuTaaruf Giselle Atas Bawah Rachel #StopAsianHate Greenpeace Klitih https://t.co/uwIdkFKzF8"
1529,2022-04-04 16:11:21+00:00,"Klitih: *membunuh orang for fun

Sultan: https://t.co/GatDwWxEUH https://t.co/kO3NPmOQSw"
1530,2022-04-04 16:11:09+00:00,"Ugm_fess serem banget sekarang makin marak klitih😭 sedangkan aku punya tanggungan parttime yang mengharuskan pulang malem. Doain ya, buat pejuang cuan diluar sana dan pejuang lainnya semoga selalu dilindungi :( stay safe!"
1531,2022-04-04 16:10:32+00:00,"Ya semua orang emang bakal mati, tapi kalo mati gara gara klitih apa ga geram lu. Mana gubernur/pemerintah situ diem diem bae. Tar sepi gada yang mau kesana gara gara tu bocah klitih, baru dah."
1532,2022-04-04 16:10:32+00:00,"Yogyakarta/Jogja is a nice place to go, sumpah. Tapi semenjak ada kasus klitih ini, jujur aja males banget kesana. Ngeri boi. Bayangin yang jadi korban orang orang yg lagi liburan. Apa ga kasian, niat have fun malah apes, worst casenya mati."
1533,2022-04-04 16:10:20+00:00,"tapi keknya beneran aman aku tinggal di hutan yang sunyi, jauh dari keramaian dan peradaban ini.
sepi dan klitih susah dapet mangsa di sini https://t.co/OoWnYbwMQm"
1534,2022-04-04 16:10:03+00:00,"Anak sma kelas 12 : Mau kuliah di jogja lah, adem banget, kota pelajar, penduduknya pada sopan"".
Klitih : Welcome to dark side here"
1535,2022-04-04 16:10:02+00:00,@pengelanaweb3 @zulmipradana Jembut tenan. Jaman ku sma kae lek ono cah klitih entek karo wong kampung
1536,2022-04-04 16:09:59+00:00,"Klitih durung teratasi, eh ono meneh perang sarung. Wong2an opo to sakjane? 😖"
1537,2022-04-04 16:09:46+00:00,"@Upil_Jaran2 Utk ananda Daffa lahu Al Fatihah.
Semoga pelaku klitih segera tertangkap dan dihukum berat."
1538,2022-04-04 16:09:27+00:00,"@tribunjogja Klitih dh alumni berapa angkatan pak, kok baru sekarang sadarnya itu pidana?"
1539,2022-04-04 16:09:22+00:00,@SUNSETW1TCH @AREAJULID klitih tu apa?
1540,2022-04-04 16:09:19+00:00,itu klitih klitih beneran gabisa dibasmi tuntas kah?? astaga ngeri bgt
1541,2022-04-04 16:09:14+00:00,"@lalanscan beda, kalo begal ngambil harta benda.. kalo klitih tuh kayak tes kekuatan supaya bisa masuk suatu geng gt setauku"
1542,2022-04-04 16:08:55+00:00,"@Harian_Jogja Kog yo ra rampung2 to yo , opo kudu nunggu sri sultan motoran tengah wengi lg di seriusi masalah klitih iki"
1543,2022-04-04 16:08:54+00:00,"Ga munafik setiap cwo jogja yang dulu pelajar pernah jadi bagian dari 'klitih' ini,itu school gang pride,di jogja ga ada tawuran pelajar,adanya sweeping zona dari bocah gang lain,seengaknya sedekade lalu,tapi sekarang dah geser ke sweeping masyarakat"
1544,2022-04-04 16:08:41+00:00,Jan Jane sing klitih i kurang sex og. Tenan
1545,2022-04-04 16:08:32+00:00,@AREAJULID Emang klitih punya orangtua? Paling mereka anak broken home
1546,2022-04-04 16:08:15+00:00,@xenephoria @AREAJULID klitih iku opo
1547,2022-04-04 16:08:06+00:00,"Heran bocil2 klitih, mending main ML sono https://t.co/ESBcTfOyDh"
1548,2022-04-04 16:07:43+00:00,"klitih serem bgt, untung kemaren pas di jogja aman2 aja. kangen jogja bgttt huhu"
1549,2022-04-04 16:07:42+00:00,di deket rumah udah ada korban klitih lagi juga… stay safe guys 😭
1550,2022-04-04 16:07:02+00:00,rumit bgt berarti ya penanganan klitih ini :( https://t.co/s2rFqklSeT
1551,2022-04-04 16:06:00+00:00,"JUAL NETFLIX PREMIUM MURAH

SHARING
45K/bulan

PRIVATE
195K/bulan

MINAT DM/WA

youtube spotify disney hotstar viu apple music go wetv grammarly hbo iqiyi amazon iflix max prime video vsco scribd hulu vpn vidio mola tv olivia Giselle atas bawah sejeong school 2017 lemonilo klitih https://t.co/nwwKeV1VNw"
1552,2022-04-04 16:05:59+00:00,"@AREAJULID Terkesan seperti ada pembiaran krn sudah terjadi bertahun-tahun dan tidak ada sanksi jelas pada pelaku yg tertangkap sehingga membuat oknum2 lain bermunculan , mungkin pak sultan harus keliling naik motor tengah malam dulu baru bisa selesai fenomena klitih ini"
1553,2022-04-04 16:05:47+00:00,"Judul: Ada &amp; Tiada

Ada aplikasi kafir
Tiada kebohongan yang dapat dipercaya di dunia

Kofar kafir kofar kafir
Menampar muka sendiri

Setan vs Setan
Me

Tren: binatang langit
Lepas Atas Bawah klitih https://t.co/7tb0akl1MH"
1554,2022-04-04 16:05:36+00:00,"Nyuwun tulung nek ono klitih njuk ketangkep. Tulung banget ojo dikepruk ndase. Mesakke, cukup diombeni banyu aki utawa spirtus 🙏 https://t.co/aGutrMStii"
1555,2022-04-04 16:05:34+00:00,"oh ya mau cerita soal klitih, kmrn malem ayahku kek pergi gitu, trs belakang motor ayahku tu udh ada mbak"" triak gitu intinya kek tolong"" tp untung aj tdk knp"" kekny dugaan ayahku td mbakny ketemu sm klitih"" itu"
1556,2022-04-04 16:05:33+00:00,@Askrlfess Klitih makin sering keluar masuk kantor polisi makin bangga anjir
1557,2022-04-04 16:05:33+00:00,"Makanya itu kenapa klitih susah di basmi, dan susah banget di atasi.."
1558,2022-04-04 16:05:32+00:00,"Klitih itu bukan begal sebenernya.. Korban ga pernah di curi apa yg di punya dan di bawa, jadi cuma di lukai aja.. Oknumnya banyak kumpulannya banyak, dan itu di keluarin juga ada jadwalnya beberapa kelompok dan kalau kelompok itu di tangkap bakal ada kelompok lain yg beraksi lg https://t.co/wMhvKH5hq5"
1559,2022-04-04 16:05:20+00:00,No darurat di jogja kalau melihat segerombolan klitih di jalan https://t.co/LGTtJJ0RLm
1560,2022-04-04 16:04:40+00:00,@Askrlfess kkb pengen merdeka sementara klitih cuma nyari reputasi
1561,2022-04-04 16:04:35+00:00,bye.. semua sirna gegara berita klitih~
1562,2022-04-04 16:04:27+00:00,"@kumparan Bisa ngga sih pelaku klitih begini kena hukuman yang sama potong jari tanpa bius . .

Sebel banget gw bacanya"
1563,2022-04-04 16:04:26+00:00,"@AREAJULID Sebagai salah satu warga Jogja, menurutku klitih tuh susah dihilangkan, kayak hilang 1 tumbuh 1000, sebaiknya mencegah sih, jangan keluar malam kalau tidak mendesak, belajar beladiri rekomen muaythai/MMA"
1564,2022-04-04 16:04:10+00:00,@AREAJULID @thaiteabapaw klitih
1565,2022-04-04 16:04:02+00:00,"Menurut Sultan, tanpa kesadaran dari para orang tua, pihaknya sulit menerapkan aturan yang bersifat memaksa untuk mengatasi kejahatan https://t.co/Wqf4j60iIl"
1566,2022-04-04 16:03:43+00:00,@Them_Peak @Cill_______ @bumpieeee @Fadeltafarel_ Kali ini mereka para pelaku klitih akan berhadapan dengan real gangster
1567,2022-04-04 16:03:38+00:00,"@MuhammadiyinGL @PoldaJogja aneh, polisi jogja apa gak pernah patroli ya? kok kasus klitih ini ga selese2 dr tahun lalu, ga ada penindakan gitu, apa terlalu terlena dengan suasana jogja yang santai?"
1568,2022-04-04 16:03:32+00:00,@kumparan Klitih ra bar2
1569,2022-04-04 16:03:21+00:00,Bola Bali klitih meneh
1570,2022-04-04 16:03:12+00:00,"*RESULT HONGKONG HARI INI ADALAH 8554 (2022-04-04)
SHIO: Ayam
SELAMAT KEPADA PEMENANG HARI INI
SALAM JP
#yakuza4d #livedrawhongkong #keanutaaruf #rachel #Klitih https://t.co/Z3VpOguqjC"
1571,2022-04-04 16:03:04+00:00,@pawsephonee aku kemarin awal januari juga mo di klitih di mandala padahal di situ lumayan rame waktu itu
1572,2022-04-04 16:03:01+00:00,"Jogja Kota Idaman ❌
Jogja Kota Pelajar ❌
Jogja Kota Klitih ✅ https://t.co/iFQ75rmmXu"
1573,2022-04-04 16:02:58+00:00,"Agak bingung dengan klitih, pembegal, atau semacammya itu. Apasih yang mereka pikirkan? Pola apa sih di balik kelakuan mereka? Tujuannya apa sih ngelakuin hal semacam itu? 
Kok ya ada ajah pemikiran nyakitin orang lain kayak gitu. Seramnya manusia"
1574,2022-04-04 16:02:35+00:00,"@AREAJULID stress aku lama2 pulang kerja malem skrg udh bukan takut sama setan lagi, tp ada yg lebih setan setan level maksimal yaitu klitih"
1575,2022-04-04 16:02:10+00:00,"Jangan biarkan ada korban Klitih lagi di Jogja

#savejogja"
1576,2022-04-04 16:02:08+00:00,"klitih di bulan ramadhan kok makin banyak ya banh, bliau ini memang sangat goblok geming ☝️😅"
1577,2022-04-04 16:01:36+00:00,"@bukupembaharu Bingung, aparat kepolisian apa gak pernah patroli malam? kok kayanya kasus klitih ini gak selese2 dr tahun lalu"
1578,2022-04-04 16:01:24+00:00,"tiap hari liat berita klitih, jd ga tenang di Jogja 😥"
1579,2022-04-04 16:01:22+00:00,"Kemarin gedongkuning, malam ini demak ijo. Semakin meresahkan aja ini klitih. Kasian yang nyari duit di jalanan malam hari dek. 😑"
1580,2022-04-04 16:00:59+00:00,Kth sapa siiiii gw bacanya klitih anjir😩
1581,2022-04-04 16:00:55+00:00,"@merapi_uncover @Upil_Jaran2 Di arak keliling kota wae mas, ampun di massa di umumke nek niku cah klitih"
1582,2022-04-04 16:00:39+00:00,Klitih bajingan
1583,2022-04-04 16:00:16+00:00,"@kumparan Tetap selow. Pelaku klitih itu bukan prlaku kejahatan, tapi anak² yg penuh kreativitas. https://t.co/HuWmFShvM3 https://t.co/eZElo3Uu0T"
1584,2022-04-04 16:00:04+00:00,"Serem banget, traumaku balik lagi pas hampir ke klitih tapi pelakunya ngelolosin.
Huhu gamau keluar malem lagi diatas jam 7, mo belanja kek atau kemana.
Gamau bgt, mana dah nyampe area kampus yang rame. 😐
Ini mah Jogja makin darurat klitih. 😭💔 https://t.co/enPJFX7G1M"
1585,2022-04-04 16:00:03+00:00,Tolong jangan dibesar-besarkan ya! Klitih itu aslinya bentuk kreativitas saja. Sudah... Sudah... Pariwisata lho ini taruhannya. https://t.co/CX4jHIpl20
1586,2022-04-04 15:59:55+00:00,cok bulan puasa gini masih klitih i lho
1587,2022-04-04 15:59:49+00:00,wah nek wes menyangkut anak pejabat kiro2 bakalan ditindaklanjuti ora iki aksi klitih di jogja 🙃🙃 https://t.co/YzZJT0QqoJ
1588,2022-04-04 15:59:40+00:00,"Klitih ini udah ada dari dulu tapi sampe skrg gak ada solusi signifikan bgmn mengatasinya. Katanya daerah istimewa, kota pelajar, kota pariwisata tapi ngurusin klitih aja gak beres2. Jgn tanya gw ktp mana. Gw curhat sbg mantan mhs jogja. https://t.co/88slZfeK6N"
1589,2022-04-04 15:59:09+00:00,Klitih tuh maksutnya begal bukan si? Kalo di jabodetabek kan nyebutnya begal
1590,2022-04-04 15:58:36+00:00,iki nek korban anak e wong biasa po yo nggagas klitih jum... https://t.co/2yGiqzJZlR
1591,2022-04-04 15:58:23+00:00,@Mrknugrz @AREAJULID Klitih apaan kak
1592,2022-04-04 15:58:17+00:00,"lebih padat mandalika dripada mudik

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/LDmRb6hagJ"
1593,2022-04-04 15:57:53+00:00,Normalize bakar pelaku kreak/klitih/begal 🙏🏻 https://t.co/IRYyOI8UZK
1594,2022-04-04 15:57:49+00:00,"@joko_diy The last tinggal panggil sutradara kenamaan asal yogya Maz Hanung Bramantyo , Bentoel gtzu Paaak..tpi point' of interestnya tokoh heronya yg membasmi para klitih dgn briliantnya hahaaa"
1595,2022-04-04 15:57:47+00:00,"sering lewat, dalane yo gede padang, klitih cen wes darurat. https://t.co/Nz3Dvf6pX3"
1596,2022-04-04 15:57:27+00:00,"yg dibandingin tuh kepadatannya, mandalika lbh padat daripada mudik

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/6cHK9sGohl"
1597,2022-04-04 15:57:18+00:00,"Seorang pelajar berinisial D (18) tewas akibat kejahatan klitih di Jalan Gedongkuning, Yogyakarta. D ternyata anak seorang anggota DPRD Kebumen, Madkhan Anis. https://t.co/UEaLaohHBo"
1598,2022-04-04 15:56:41+00:00,"itu virus apa PKI? Kog anti-islam wkwk

tag Atas Bawah Klitih Yesus Greenpeace Langit Lepas Wardah Lemonilo https://t.co/xpEzlV80FT"
1599,2022-04-04 15:56:36+00:00,@humas_jogja Yuk lahh tolong buat pemerintah jogja bekerja sama dg kepolisian membuat tindakan pencegahan jngn sampai nama jogja yg jelek. Semua tindakan klitih harus ditindak tegas
